ID,cluster_id
EFxKnxYJBen1XtfF,0
F4RHudZS46CH3P3B,0
jwPso64RyR4T05hF,0
sZDZiwrlBws4eBVZ,0
pNMVEq12VgJwA3pa,0
eNeHAUkUmpMXWl1l,0
YRXwkzhuHD86HNT6,0
UPDVV4FokZzsp8bK,0
0U9WVefldiEnb11P,0
rlkjM8EvGLeCdZT4,0
s2MsNg2IwhtVDwB8,0
u2GmKpt49cHoxrO0,0
7oPYu2dmzIChuOWz,0
0sh6VmDlDEQ5yHxE,0
veRn1vmHOPgrGPnE,0
buiofUS8irrEm9fw,0
4Qz2qjTvIwzi6yg2,0
5sFX4xspPfGIzYtx,0
OfuQgiRM8vrxWZJM,0
imjJw6qgqi7kA0oO,0
XnmyTHMXyda6GmrD,0
7s4catKMg7vsDPIH,0
MWYWih3ZxecP8MJ1,0
PuDCCRnGEY59YVkQ,0
5uF3MIflmG9DJ7Tb,0
vA5PxE8sNbkxcs7j,0
BaYTvwbHPbPcv16d,0
onoiFNXJVZ8UJ8iZ,0
ftCq5R12ClNKdTwx,0
WbWUD9VaX1QumiRz,0
tOjgQGfuqqXFJGLn,0
BlRLQyfXNsZpTefr,0
8AEEISYk9SBw6SKy,0
aMaN6h88wmG0O3Ab,0
8Qe2wC27oQOAHvaP,0
jnFs8dFEKrpo1lWu,0
k15qV1Sfsbydk2KX,0
h2p7yJUvlIPmaRBf,0
4sOpnMYO1vl4PZFx,0
czgP2A9uaOq9S3Fl,0
bAYgzUIjsKELOpNM,0
penyQ9dAPi47i1Lb,0
z0XzFCRbN3RxjeG6,0
DX6jCOyJkMCWug7r,0
JclfPGRJ7NobyoWw,0
ANK6BSVoIFYrsE4F,0
UdLEkHOUNX1yj0Rp,0
sCHwoLcDGNvBCDBA,0
kjsHRnZN8TxHMqED,0
DzEdkxt9ygAGq6sr,0
7eGjxzMzeLif8jPT,0
NMIsYI3b8ki56c2v,0
wXKNACbyMleNv0IC,0
dCixtrvUjEJAedMv,0
otGSflslVXzBsErj,0
mWB9qX6WUwGTFOSx,0
IsoozHEv1bLiWAmk,0
J4x1A16zD9W45cyo,0
v13ARsvintlGztXZ,0
tufJDaxmsKYtVNpD,0
98elRyfqNSOYMnQz,0
pKSYxuDQ6f8sZlfY,0
z3LF3YVTTikmkslc,0
d9LxBmleE1sPcbTo,0
OUq92PlJ8EF47pHm,0
QYGDQDZeRUB87KLg,0
WCiBqTYnMnm2a6tU,0
zfmS5d1CVZpZNG9C,0
M1wF2LuWweK9P0jq,0
DPsYv0RW59CVFE6s,0
xlsGohMzIVAn47Aq,0
wsi7QIOqPYTlwOeg,0
bDk3xqZwUmMBcfWB,0
VSeVo1Q76XFJXDyu,0
cf143agQ48sKkAke,0
qrnDdzUyfIWC1P92,0
bCE0UdsZz10UXcxz,0
xqVbwYewpUQOgXLV,0
EG5bhQ7Il9brYnp1,0
A2lpTywdszc8jA6P,0
JMBlXjRtNtO7DAqP,0
WYOvdBMQEI5kdKLV,0
s6xHicEjZgzl1rCS,0
yIpUq7NBbrCGtjeC,0
yLAsxW8PGM5WlqRt,0
ECJo1rCf9VaAlQIo,0
fn5XUXecqvcjwXJQ,0
oOpKdBkEN2VINP4v,0
MmZJZmCpMz7uVkt5,0
tzQPxC5HChpoevbL,0
OhbVrpoiVgRV5IfL,0
kk0JN8rBzvlCWvU3,0
xOgQ4R9OWOuGIIzo,0
WFsBqumW7og8BW3r,0
JJQXnsecoqfrfmWe,0
fKKE01yCwLVTHmQm,0
twBcwQMYx0zntp7W,0
iVqUZJW6l8R5vPfo,0
h62ysfYeMN2fSmBx,0
iFPHKbk2DBqxhmaR,0
ntJ8UoHMouQQM6xP,0
upH1gx2fIkFj3RmW,0
f7JWK1HEvxFL3QI2,0
h0bSm2bnEPjPpB1O,0
bGWsFbQTSAJecmLc,0
KjptN4xirXuCdveu,0
wd0BGJlBKgFO2FBW,0
KO2k1gCDKdxujJ3B,0
tvgRo3Z7BozWwUMa,0
540y3NCvDv2YxqzY,0
0JyWVVHSH9E8N9kr,0
GFJbP9EWpEzQORZE,0
xgfTQzv0SXYeBaIz,0
zVa0H7MAcfby85B3,0
3duQasRWuMWyO2gN,0
114nzU7XAM7nmiFB,0
URzF35gxkcEDPgU8,0
KSoKgSeEhF8q2Tab,0
VqlG0AQAMdzlufuF,0
nyXJ7Vqx9CC9zaUc,0
STzzzgoU04SrFnkY,0
SiBSBJihCh5N5xwm,0
hxcWILug6sySoYP7,0
iiQvY9dftYXjZwDz,0
VmrEALeZiP1Y6nF9,0
yovfBGvjPjrDzVEx,0
wCFGH1hETIR0I5sC,0
NWc2ehWnqItnoKgm,0
KuNTsXOuYLiTehTJ,0
b7NCryXe9NeUOQDF,0
dG5rP4H7lSaCkEej,0
Z4R7IsiBH3x1hF9L,0
rCYduDSOqXYknJX3,0
nvIX2ptLkT4ymJLX,0
QmMjkMOxcfTRQ87t,0
R0NHAtbNqzzxZ0rK,0
2OGnY9jxIkYpI8B9,0
p7eThK8uN965960O,0
UC6BfBqworx6qEkk,0
giUQfjte8mKpWTB5,0
zFqR3L87KNdjd0oQ,0
gNSav5n4F15yMnkU,0
IlPuVdIbd9tymw9I,0
eQYfd8CWpwhiJMAl,0
8H2ITJSWZhAD6eh0,0
t1aVuqx1GBBhHjsW,0
Lo17KAICfGBYQFeE,0
7sajZ21mmHA6IBbG,0
BlnVS9GQLMsLK6hN,0
eQQ3IQx58TBpuia3,0
hSFPDAAww1IBHWvh,0
Xf53GrwovECETF4H,0
mg6tupUAvgmn6H9B,0
YpoQ37N3votJffau,0
U7aZFNSmheajM4hH,0
Lu1RYgcamUXbD1Wz,0
riOtNIfGPkL8LjkQ,0
AxPtnzjEgIPCt519,0
h6K4p3CNd3kkPV5M,0
PiLIRZm3itST5H6i,0
Y1oYwoioBBfGwcEz,0
YmlajOc1YpkzuaKE,0
ZVVp7BnjglnrCAq3,0
JDOK60RkT379FsR1,0
b0h4Wr6FAqXjFG0Z,0
PM9Cego1hxZWSAZH,0
fw7lp5IzCyEmIXQl,0
zAUguBuQqx9jR7Ee,0
9yvlFSFx7ZHrZfUB,0
mWwqCOfSw3q3np7O,0
2KulvEqEEErpCOkf,0
0DTMbt1OZQMK9fv5,0
LduUDhK7VfWP7HOK,0
VAD5q7U25gBBimRK,0
9eddjquHX2THRWBr,0
tM5D6cpTucAFuDGN,0
6kksOgFvzeyGc5Mv,0
UL4uKVDSEkTSgyJH,0
9l5hSlqsDQ7eOD7r,0
nSVUT4xQGwlpOIz7,0
rMNmYemAFwO4Fk31,0
T74IZPeQ36gvNsJ7,0
GN5yRY49nn0EA5Vf,0
SKkYSrPZ4uSb7ue3,0
9CvovHkThbE7kJHR,0
1S9BAdOg3Xr1UUr5,0
ihad1Xoim0zxRO8P,0
ebtj2FXVLEqNmwr1,0
zaba5estdPQSD7zj,0
xgILw0jaiHsxXFAv,0
9fUvdTrpraXfalzP,0
2S5gUysMmTj3H4KY,0
LwYAWfEBQ6xvJMkj,0
BEmuQt3NatCL0WI8,0
LeHp1iS2EbcdrzAB,0
hKfKA9LKmnxpRcnO,0
NB4HmJSixjx3sncN,0
HuHf4M1n9k8O1rTj,0
fcyUXAVcVQYdl3y5,0
89P7zcSPms2WZGNF,0
yvdq90qlCeF7mNzl,0
H7apSyvEOSFqUs0M,0
J5KfNh4GYWEscu03,0
CKB6GJz8mOQfk59Y,0
sT9Md8X0lOFCam2Q,0
RnBNbzS6guTYSwcQ,0
yuGDloAptWehcqI2,0
DZmrW3qZ3vHPbQeN,0
q6zjgF4yqQm7sM3m,0
mRU6i096dnfQaBzz,0
wh4zzfKbF4zqtr5M,0
KKcKYEcduf8tawWs,0
WYYOoWYNXmpGmUmH,0
i3TzlY3xODTOa3Oe,0
M2tYuBGVbtrDmgqP,0
Rz2FDwjEXaChj4CK,0
XjXPcxrzrDPZ6vt1,0
syVe0NKvUpKrA4YF,0
zWgUa9oCUAnWkLsa,0
OgKEf6IPNVRaheld,0
gSXt2RMZhYKYcwIB,0
2JudIfOqm6l1lTKG,0
7RjZGxVckf448wuU,0
IMJvEoKbI5o17RTv,0
uxKzFbF0hBWN1qqJ,0
Xhf29bJraRpNbVKl,0
JscFzFGLUN7R503F,0
s28IDBKUKXHqk9yD,0
nzB2pspNZkvkMuLy,0
NWyuJVscjSKpDAqu,0
FEz35iQHIZ9nA7pB,0
bOI6uZuHCjnvFGsW,0
zQSrZsP0fXhgQTNF,0
woAgiCzLGCzlX3kY,0
WL4KziGK98paXPlJ,0
sZQ7QjtkQ4xnAMbL,0
toObHFUJa1SnCHl7,0
S6yTsKDfNACRbAR4,0
jmVKhLTfIqzv7x3d,0
3xcJOXyKiQ1iD283,0
aEtfO1mvKORAAvpp,0
wzfJXuFNdztSDF2P,0
woV3tAY4vxqLsD2h,0
OHnq7mr0KnApuBHd,0
7D0RFhoTnm830Yrs,0
dGNYoOwfTS34omVW,0
6I0TMTkE9dURrDlm,0
XUA0j3jLtKmJfCpu,0
o5CqFzDTDx4nDiA9,0
GhoijlwDxbqeikAz,0
k0DWB7p2ol2J4n43,0
BTbk77u5yXroUqQE,0
KifBtcdzKVUWH70X,0
utGWhpJzyXyTEwt1,0
MpDLqM2NKu23k7lu,0
wJxLo0wGdSn8QV7O,0
WHjio81dPB54siVe,0
9Vg8WnOnqQfkplJe,0
SqmwXVUhg5diyNnK,0
0pTrAB9K1tq6FYnS,0
xwp4hCvuZaqz1gBh,0
yFRbgVWfzCGhhZB7,0
xAB86eNAZzUDRyYa,0
TtFzl8vV3RmMxcXg,0
OfLougfEQ57tw1wu,0
F3keWFupvrdGoJPy,0
Ym52Rv7MP6B1iCHp,0
hhyzgi6lchNUcCiU,0
RG5s0f4GlIO78Aur,0
WQDQfvJci37NaVKb,0
Yq54XCcVRGgagrHS,0
uJExju1UyJbOBPuz,0
uqN7JeJrr9aM3pI8,0
SGCXZg4aa9O0AAIM,0
Pn4INYNPCSw4ZYPz,0
5L3bEhqeyOYoRSoZ,0
G2uCGWo7RFvAQZJe,0
tcozMdant8nXiWqs,0
icFv4Q6icqzY5L6d,0
niiVoLq5ygigkTJL,0
MrDIddE0O11KlVrW,0
6O6a1V20YYH5oVmx,0
ICzejSWKCAFyjh8O,0
Ev7vcuBkqs10IfIV,0
sr3yFfVECVy7kLZz,0
xLZXpQJXY7LBCzRp,0
sMnHngJrTM84Z3Qe,0
UpNwJuTRuJuklLQt,0
HuVNG1r8qr4cJJQK,0
A2cUe9f6WNWGFW9u,0
GP88oBquqOJCxWNC,0
HggUoIymmHQpKO8l,0
9OjtR469Y3UPx98a,0
FDsTfQViFsyMlYeg,0
sWbo2UvvpnId66Qp,0
6l9h1ovTqYyNTSkj,0
iPWmH2tQy1KNdWRR,0
AtYZFxDSYcvf1W8j,0
Ypp3CcdYrULfU3QF,0
I7fDan256kRgfMka,0
m451q8QlFktCZDgh,0
5HguAFu2sh0nYvrO,0
c6UBKLZPmMMqvec8,0
NOTlft16xFsTsujd,0
pU1TO7gDyVvpMEcu,0
suaYMkQOGZz4au9k,0
GBJ0CywolBMaKF2U,0
HPvWOlCY08BG2lbK,0
lZWmq53ACO6Ng3Ok,0
gEiPmQy7GxcqUVYQ,0
marjZ0np0oSHHOWp,0
GgFMoSscz2vQkSEZ,0
or6st8qiMM8czErQ,0
spdp09SWkxcVWkFq,0
RgWKQPGfBVlx8sMM,0
lBYF2immMMaRZF2z,0
vevgJRysqU2Q96M3,0
x9hcmQJIaiFnaqjF,0
MZC9yfhWyyiXUIzB,0
gK3m6hYNjlUK8rfX,0
PjXTk9GHUMPH7XvC,0
lR7Lj8nHox79kjnD,0
PyFjlhbZ0qu37TXr,0
Vs0ckUinRP7TW9sQ,0
JY5Qoovx8wzpGxLJ,0
yaTnnrWTZYeKgZ3I,0
n6FAWJhxeWgGXXuA,0
v8eBVF8dtvcTvUN0,0
C3zJah0kAMBkv9c2,0
Fbs5fvY9uFI8OgpO,0
uF4YSfZPWrtz8Q9M,0
lU7fYkVs4saVSlLm,0
gzmjFOb9mPrKhqg3,0
uXYxL1xIkFDVdSAL,0
6bPvYAA2TKY8oFvt,0
27HMZThz0UJ3pgEg,0
UW3knVk6bn3B8yHB,0
GBuYg6OqB1AZdYYg,0
XMFgTIY72Kkq9gMu,0
bfU4V6lm5iKV7OBe,0
ybHdxwIi0RiAjWm7,0
uG4NCGRkTtiVx2Ax,0
gzpmWl4xo2Y84pTB,0
zqaHoco80CpzaBd9,0
k1X72nCGxSWCDgR4,0
dvKdrhhDQ1KO2REC,0
yMWM7gusTJl08Ead,0
zWyNM0OW9CG4qkc7,0
iAVVihsqum6EgvPc,0
YiHQMLogzaI2Duj0,0
2qdcNpQUUHa33I7U,0
j5pSJnzITPaBdYf3,0
cQKL6J1nK2FzODpH,0
CkVloXN4ZVhEWyeN,0
o7KX7MePvy6TVVUy,0
8lGd2LO84KMYDbiq,0
R6Fry5gVhVpU1KMW,0
baTY3OlGskirWgFc,0
FHXdHOGWUA6TTWBW,0
sX9K8N4FRDKfTEJO,0
dyV6PZfMsMKXLhm6,0
jXIRLu3aNdTWwLhX,0
A7BZNIbYOlXDBR4t,0
uzxpvkZrPpEXDWU8,0
pk57nExaGWnNFphD,0
NIVZ19ou1tg6UfOz,0
C2rgepkuUE8ULE88,0
kKpK12yR5IvyWViY,0
h1oa0yGP99A3lqcY,0
FDwWTjwT3PDjoe0y,0
eJDgcNQzOHuBtivW,0
MCanhcJdHnqJUaNI,0
p43kr4OIsQ6eSUU5,0
xAcjpX3hdUBtXcCX,0
pcV8GSjK9kOqOJiG,0
xXrBXDDjcweCgbDn,0
jXENNwW0up5VdlrP,0
nM9nz3Q6iEygDA60,0
7C2xfIU1mdryRMMc,0
8kVoRTYvFhuU1ZxJ,0
z6PLTV0idHlI4oZi,0
r1dHVHXv3h85PPBo,0
Jz4fqVSNJsjxc2DN,0
36AzkhiIAEVey953,0
HuvFXfZYDtMQcZxH,0
jyTYOjVyuxgfa8tC,0
tFI91ZC9bcvdvYUc,0
oFBwvqCzeCiCwE8o,0
ZVVPaZ7nTQKMwiXS,0
gEkVz95jGXap8nS4,0
W8tTDPj2Gg6io6xy,0
wWv8kWjsUWkScxMY,0
zHBNAMcc7fMk4nmf,0
KDplmTJgwsvviD98,0
au6o6wuP8GHi2n6q,0
Ru61iksVggsYjbzA,0
MaZREv0u3fv1rSvi,0
eHXjJq4nNKXCtHYy,0
3sGK90HG66bXoUgx,0
1YHqj2lEn3zV1iDU,0
IuScGN56J64MF0Fq,0
snMtxO2mPr5MFnid,0
33o5fNcUPwCDiarW,0
GEitygznamZYXspH,0
cSKdrih2DDAkWvo4,0
Aoii3sHP85gvuq83,0
frwEdBu7SI5SBXGB,0
3YWtT2uTcrAfF4px,0
jL5kxXQ8QIQl34kH,0
XJgJexw5nQLlxSGI,0
L7eton0ziLMKq4yO,0
cAiIWPKQlkmHqnx2,0
gN8qJ5Nzi68K80XI,0
blV7vY7AZQ3VZprk,0
Pf0K2YKuhDew13k9,0
8B5kpbZ9mMTeeXgr,0
kjguwKWzp6RCsnKR,0
g6gHjpmNHq0wrYzf,0
4nV8tOw4dkMuGzCW,0
2zLG0JZJsSYnNmWX,0
iEnCexRHzLJHXz3q,0
tDuwGdmcNOag7zH7,0
l0EQAaTZFsQRhtBq,0
RkqQpvdPL1FKgT7o,0
XysIsriRDpLJouUW,0
JEC02trNKktyHCQf,0
cJTod8TqqbR222wI,0
y4uO6CZklta5lQKO,0
mTy0VKTmfc442vCf,0
UMRld2RXExpS7y4S,0
nUeUuYElF05SSK06,0
jupdOYr3i2G9L4Fn,0
N26CjmzZhd1IdK4j,0
KV7WbJTGDxYrGaj3,0
glE5NMc4YIGWhfEQ,0
tXVhMBUinsQlhNjT,0
gOw35akAEvvP5gl6,0
m2vJ0ZU473onTHCG,0
MkcRThMSNfI1U0SO,0
UpkDyr7OSJoRu1XX,0
XYpz5ZAUieKxmA9I,0
qpbdzpSeKg3c0B2K,0
JnzsFi3ktxuXG6Vg,0
Q7pgXKzl396CvzSt,0
gO6QA6eQGbLZG0Wb,0
yMH37QycMgL1YP9g,0
bO9QgncZi5axXAKI,0
0Bdi1BTACzPv0kD3,0
ZIgj7KPYIHPy2PYW,0
w9A4Qhj5SKNBvbJZ,0
moorrnE6QA1EQZn9,0
4Y7jxETx0tbP95Mc,0
LDUIMQ5Q2O1e0itH,0
vXrj3Zoragyoy8gY,0
Lvc0CU5A6R7xXXuD,0
R8XpdYjnNL7oqryb,0
A9wZxXfRRUbivazB,0
Z2eMYy9p0cqvTOmc,0
AbaV1IM6jgVLYzm1,0
RSvcsROd2spn6nnW,0
9QqpCXY8tJQW63PU,0
j7uMdX7ON1QtFYKJ,0
NqRJ4Da8BPR8Pd28,0
Vi6GSbdZStQeDE5T,0
My0ALCzdVlimyrtK,0
RrIYgsc0KIZSqfUd,0
vjdAtRf7N6UZgbAg,0
hkpHTX1PWi2MRAY8,0
jyJM5oor5TGQ72BQ,0
JTsliLXyZ3W21Avg,0
KbQrml0koVcUlm0n,0
280Jo59JRJO9lTf9,0
S3NkJ5R1Zo3n66O0,0
ijmRFhIwLje3iy0O,0
KcVzW7uqdk4wNUN0,0
qduxCj27tFWDkfYo,0
yXPPcN2dGvCvoXVD,0
bVoSB9e6pmkvteOO,0
iDXxVd22E1AZ3NEW,0
nNMe9jKOFgZajX3t,0
Msau6OaqEiWAbNE3,0
XcwLLZrZsSDO4XzL,0
lgsriTCUaofjaFnv,0
YdT9WKs00ed4fblO,0
Ni8dhjp9FzmeEDtL,0
ALHUjp89XlcCkOt0,0
nJRIommgPuYQ84Ug,0
zYRwiTpMeJUJAQDz,0
KXUojTUXXUH5Lrce,0
pLFKlwwY4hgyspz9,0
qSiKl0PLh9QpiTco,0
URuJIbnKRvZ64Ywe,0
UjSSQbyL5QHcqkds,0
t0UrASljcgzvBAnO,0
nSBwPZRYsnvS9GJ1,0
fLLq60ebem5PCZif,0
4TYcHgCD04c4pHIz,0
kXXIcMZFakaMW1DL,0
BInQlEimJy17x1Aj,0
6SWprz9vsCZiiAMS,0
7S9DADWQidhMXVRf,0
Gg5opb7EorvpO51R,0
asUt1LLQF3jCIEwv,0
qYhMWpQKAayfbqD7,0
A6kS9NSmmP9Drhw7,0
Tbs70EM6qfiZ6Pp5,0
x6JKQw64SWnIhuE1,0
DD4bSMia6ChfZw1k,0
7flfT8faBYRondTf,0
JNm74xWqztzn0LIS,0
50yTdPoz2Cnnyerl,0
WyrZsvhkOu7yj8kj,0
tNUzHGfrrLNcGdn9,0
l8CbSnyKQlrVRKXj,0
ageXSAHAPsUBklxl,0
zN7PENLV9H7CSlwz,0
Py1yoqfBOpHWZ6NZ,0
cu7tGz0IEqcWPmsw,0
f12FNNKmltSlc4ks,0
zBqPlEpI7TBOM2z1,0
WIRPtCHUrGmZaoqH,0
ci0TV5q5lYJBeE1S,0
35qNjZwqOmtTv0cj,0
6Qx3gbs34PyoyGTg,0
w41jGxUP98J3NGzG,0
6TYkTUhfhTCOxfHT,0
fgkXxGbttS4odzuR,0
FHG7GCU4ywBS6NN1,0
99oICXJ4dVXY58Tu,0
mgMCJ0LNM69dffZr,0
4fgZU3mJya7rE1Lr,0
XV6n8iWFQH9zzH2B,0
rArRxucDRj5HpgWa,0
XrinnJgazc6VZGNe,0
YIR8LOsatnLpXxhz,0
WLhHuqJIdyttWi11,0
Eh21dBzhzMdoB23D,0
54aEm8ZLLlX1G1Nf,0
mMd6IDI7nQQsWFzD,0
GziX2H4Kblm41m1d,0
d75t4snl0VFahJwe,0
qFknTJDwbIkXEzHT,0
qCDqo1rKdjWSQgfQ,0
6r1Tft4kbgpr1N0Q,0
x7SQuAEZraKYldhU,0
wCJDmEY8Ifv4Ah14,0
F3tXMXZsBStvOrPd,0
3vaz098miVDY18d7,0
0aJY5MmeUQLNjuQ0,0
Cqslcuqd79Ox5f56,0
ATZy7w7SYz8j2ire,0
2NVzNO5gbW69W48I,0
hMZZ6CGxXETv2Ixh,0
pSwSJAZ6VNdQ655e,0
zv90WTRrFyoZeBMf,0
Sq9NjdoeEOwNequa,0
VO21eVMkK6yYPNjh,0
BCKdGWE6U6bPhHEk,0
Go5yxAEaDOgLOSaw,0
bRwiy8MOzm07A7tk,0
YwshaF7RjDRjH9sN,0
cy7sbdrCs8HzDMt4,0
zRqAVHYvO7RvVhKb,0
ZiITMkcEXPsROvLw,0
j6AcIyWMUHkkgaw5,0
EWp9oeq7xryUVSfx,0
XNt6oft5KThqk6ew,0
RRNWVqQPkdsfzshw,0
rWty69pfjUHRrYiR,0
qJ710OOaI4SGTB4S,0
njasp9b2NE1CAJJK,0
hw0y0Mwyl1XZSahD,0
HWLoLuYn7bKAKZcA,0
umLHe043IINRc1CV,0
6btTkYqcWUjvvvs6,0
c86xUC5kFxBjZ453,0
ULr8XgotFvdKH5HL,0
8CcsjqeAUKQGhsj3,0
Xm4tfcIvyUUV4iHI,0
d97kwy9Ydcshm5gA,0
705O7VrjXmgilbWN,0
NhigzxYvJ8xWjmMG,0
xjTeM1SRykYznnuw,0
JJH5OKhEHRQPFYNe,0
xHKVc0qg7H2OkX3G,0
UfYEYQNekGyW4PWG,0
PQdfn0i4L5WOZaWj,0
Xmv7RLL129SILBPl,0
hx3bcgefoNgvtH9a,0
tXu9omYGZMbBip2Y,0
sWVYCoIpt9ZYE51m,0
qnW8puo8BDxRCREF,0
oF7ZFBBxMN4wNMck,0
ufWSnNbalLSwceYV,0
YBaHhzYrXg8S4JXa,0
cgHXQVtbKWtO5num,0
x7mCaoVbWrR6Twmf,0
hVrPXG7vv5lqvZ3F,0
kPkV28rgSNH4Y1Uo,0
pYoI3weuDBsVAFcP,0
NSLqdxoMTea76nPF,0
pvc9AiedHsceu3E2,0
Jw7OQBmnEwK3GSUr,0
jseNQND294DUffHa,0
jutAafJ5Mf99YhnZ,0
82mvtOuzWerUo2hw,0
mr2Tuv1CMNMb6cEl,0
ObmAo8tHCqvgiZVy,0
mpu5A2P6nyMTW15m,0
kdmH1TvLprYcf1xn,0
07XIMeVcLOC43CNC,0
ikA6SEyeFtPCLarZ,0
pTGrA7IKxccKETxh,0
5OOq9SHy94KQYyY7,0
KQP0GMkA0juYByb9,0
UU7WPdZZtEcX37xS,0
s3QiiaePbjU4FQBi,0
dr2pGIv5Uj33HCe2,0
qQb7kITN4Sr5tnJ7,0
2Z8pnVcCXbyAAR5F,0
rebdTSFSL1TrgKnk,0
fIuNZkbAnb2qhywi,0
NOfaAxCp4Zu2fEtv,0
4yZREsb0Y9YSvnyi,0
qomJvZp4iU99s8D9,0
3Jd9swbwkfejWd1n,0
KeBbN1eften1hL5W,0
CRsjVZSijMs2yqOo,0
h2R9mjajbzfSnNZO,0
fkgRJlc0SMFblme6,0
HTQfHh6gZ9MNrlJh,0
l3cmgFmgcKP1yQFH,0
LFoLBQrgX0TFJM1K,0
VuSbNCLXnqR4r3ie,0
j69inCHPIPEdvQI2,0
U8LVwQbftmErP3VG,0
Hpbi7Ib2eb5tgNs6,0
y87I77YXxaEedYw8,0
FhDr4mbP9BZJ9JhY,0
n7KPL9l917bulljK,0
zrpTs5oyM4E9bR7K,0
aD3SzU147ibMh3Hr,0
gbIcQ6ecZn0bkl4g,0
l4xQdxIpopq8m80c,0
gfJDEHzpqOersJ5E,0
eQfb4hUuGtxzC1o9,0
rhTVeFdGjKjidLj0,0
SSRwj26r6fQ8BM0q,0
vuzXkBdzWcQ7Pj5K,0
eWB1JesEihS3rvHA,0
qAgNY1M73l7qdyxO,0
pCLLIEaHb3ZS2vpG,0
sehA3rnrWSlt9QT1,0
m5UbUbjPg2toyAuW,0
9kgdxnPmBV4xerAP,0
Z6EiolVSRmaaEaJA,0
HfOYQS2TRfhUooYE,0
C9K4ImPGDT7fQpvw,0
lXywuFBESAMYOviZ,0
yTWmHPezrpjRejSz,0
KZTVjVqEg9wEXuA5,0
U1KWodXFqAtVv1jc,0
OgAZKYjCwNkFtA7d,0
D4NdO18uVJ0pdqEa,0
R8xqGDtHEcvzyjob,0
WC9VbFYSLIUOBzR7,0
LJcc3wTxFT9n031m,0
J7FZ3a98BRG7UiEF,0
MH9Wr7FEWvMBvxR4,0
kDaQjm4lttflp2nB,0
ZrwZjN15lBC381BN,0
KlyPyxLP51eHqy6o,0
ueT7zFzXUCazmAOo,0
Nkho8hB08VJliyPd,0
pYau2kXrG0bGG5dz,0
IUM1u6t3dwIsQEqp,0
bZwxYanfxUHGDJuc,0
1NUV8e9YtVPQo2c3,0
YAVMsUxqfQR1KZ4h,0
ViUcPo6dyL1x8eBu,0
V0FccxjiMfHrwD51,0
b2nLtjLaqxUGV3Hz,0
DhHiFWxTsJUcfuFh,0
cYe2z3PkTdVPzTpD,0
9nePCK8XoeYQnPt0,0
6JCca0D91NsPkad7,0
ZZdAR6plUpBut5ag,0
crAhhCkMuLypKbsb,0
30PyrOPCxahhfhFP,0
YlBIWy3Rfjav87TL,0
cFTCJsISFmKlIwuU,0
mzveuvMFnSVEhrDc,0
mR24Tr9zgLYXLtkY,0
g1CakP8AQ3EhMKye,0
t58smyJCfQUO025y,0
kR1wiT2ugzhGuFxN,0
ZBVJjAhegVsDy75k,0
SqEFJ5IqaCaZSSMr,0
pRM6LJW1hjE2rUnM,0
VVIZM5oForBFbyvQ,0
13h6IcSjyRyOLZh6,0
l2jg81lYexVsGQ64,0
nDdGD05I2kgfAd1k,0
r8fVtHvd5XkRSDQ6,0
5uGrWvBjEg5PmDdO,0
JSksWWLlka0YlG9Q,0
y0qX93InnWnB2CRK,0
Whswh4mCrQ4aXiIP,0
iNpUUWp8zUK39Gnj,0
8tEAUvCYPSashjd4,0
TkXLDVTuKfT2r61t,0
aoscld96F3oBeFtu,0
laBNyxyNmlxQ6MAZ,0
gASAKtAb4i9Oek69,0
P8LxYNfU5Z7NbvpW,0
WivHrN13bDm2tjco,0
KdoYyoQH98xErmoM,0
aXmtMHirZ8z4JM6O,0
QlEWkrsPNxlcCyKL,0
z8BhongwulazPuay,0
T1q6KGtToB7krfHy,0
s5t2kTT7SOlYxGoh,0
At9rSOKh69umYjUh,0
g3MD4XDApGxG7zTZ,0
VeEty3Mc38kLV9Hn,0
v9BJ57z06xkt8cyj,0
kjcw3052hnxzp27U,0
24pmw30MZOGPqId1,0
F11cuBXGia2Kji23,0
X6rKyqYLpctBsZdd,0
6ngD8l5oTueTnFnK,0
HOB6EEZcBBFiSfMU,0
TL99t1Mw8fyRUvNL,0
aqypCWr9vtLUKaqP,0
3sJrMg5dku8WylwZ,0
9axRDdXlpVSE2EZU,0
gt9vOLbWeYhdCLFQ,0
JNP2IGx6PkqK9RLe,0
98xFqctb8XxkVQSF,0
eKfJXhIkZG22fK7D,0
xndf85l6oVLJXq0F,0
dhyxDNcxxlPJTeJT,0
yXqQdrf7jObOL3gh,0
nUoxp6a47WdtNSZL,0
ujq1PJepvpFy4rkN,0
OvbXV946cT5L2fSx,0
XqfD3c0ys8Oykw8W,0
8rgKAkpPXok5BbVP,0
42YP1QnJp3bRFDv3,0
sawYdJwaQfTpRrEO,0
YbLF36erPdJAmpln,0
kG2FiZcneMx1thM5,0
7jBbNmf3dyAHtSOo,0
TLcJtwqHYjyiCE5n,0
Ep7XOjODFkBXrIPI,0
fBZpq2PTo2Rco8gd,0
Rfjicl9WevPgiPRG,0
eHKaNPkCwUnOVj6A,0
gGXi0ZbP0Fa6zyTW,0
7BLno0YxfO1QuVGI,0
dAzOx3yB1d21xbwN,0
XIFI1G3tlZYbWVYQ,0
xpMQh6zdPF0Eadsa,0
wx8t1eB82PtoSfPP,0
GNlm2LOOjohizcrm,0
AiMUEU7nKQ0IPX4H,0
1NYoYYtirPO2jsay,0
zqNBDtgLNfzcuT5R,0
